654,ｌ,ok
662,ｅ,ok
668,ｒ,ok
679,ｅ,ok
685,ｔ,ok
694,ｒ,ok
698,ｄ,ok
700,ｔ,ok
710,ｅ,ok
711,ｉ,ok
713,ｎ,ok
714,ｕ,ok
718,ｏ,ok
722,ｂ,ok
726,ｄ,ok
728,ｌ,ok
729,ｔ,ok
732,ｄ,ok
734,ｅ,ok
735,ｄ,ok
736,ａ,ok
744,ｕ,ok
747,ｈ,ok
754,ｎ,ok
756,ｅ,ok
759,ｑ,ok
762,ｈ,ok
774,ｅ,ok
775,ｅ,ok
779,ｊ,ok
784,ｔ,ok
785,ｓ,ok
786,ｌ,ok
787,ｎ,ok
789,ｄ,ok
792,ｔ,ok
794,ｚ,ok
800,ｅ,ok
807,ｏ,ok
808,ｐ,ok
809,ｄ,ok
812,ｎ,ok
827,ｎ,ok
831,ｒ,ok
837,ｈ,ok
839,ｔ,ok
841,ｍ,ok
847,ｙ,ok
848,ｘ,ok
849,ｈ,ok
853,ｅ,ok
854,ｕ,ok
855,ｔ,ok
856,ｔ,ok
857,ｅ,ok
860,ｅ,ok
861,ｋ,ok
863,ｆ,ok
868,ｒ,ok
873,ｒ,ok
874,ｘ,ok
876,ｎ,ok
880,ｄ,ok
881,ｔ,ok
884,ｎ,ok
893,ｒ,ok
898,ｋ,ok
904,ａ,ok
906,ｍ,ok
919,ｎ,ok
920,ｊ,ok
924,ｌ,ok
930,ｚ,ok
933,ｄ,ok
934,ｄ,ok
936,ｈ,ok
943,ｅ,ok
944,ｌ,ok
946,ｂ,ok
950,ｑ,ok
953,ｌ,ok
955,ｂ,ok
962,ｂ,ok
963,ｅ,ok
968,ｔ,ok
971,ｌ,ok
972,ｎ,ok
973,ｒ,ok
987,ｏ,ok
988,ｙ,ok
989,ｖ,ok
997,ｎ,ok
998,ｅ,ok
999,ｅ,ok
1001,ａ,ok
1003,ｌ,ok
1016,ｅ,ok
1017,ｕ,ok
1021,ａ,ok
1024,ｌ,ok
1026,ｐ,ok
1028,ｄ,ok
1029,ｏ,ok
1030,ｄ,ok
1032,ｅ,ok
1039,ｄ,ok
1040,ｅ,ok
1046,ｎ,ok
1047,ｔ,ok
1048,ｎ,ok
1061,ｌ,ok
1067,ｅ,ok
1072,ｔ,ok
1073,ｅ,ok
1075,ｄ,ok
1081,ｄ,ok
1083,ｌ,ok
1084,ｅ,ok
1089,ｊ,ok
1091,ａ,ok
1096,ｃ,ok
1099,ｘ,ok
1106,ｃ,ok
1107,ｃ,ok
1108,ｌ,ok
1112,ｖ,ok
1116,ｂ,ok
1120,ｇ,ok
1122,ｆ,ok
1124,ｗ,ok
1127,ｈ,ok
1130,ｄ,ok
1139,ｃ,ok
1142,ｅ,ok
1152,ｄ,ok
1157,ｒ,ok
1162,ｎ,ok
1167,ｗ,ok
1170,ｋ,ok
1173,ａ,ok
1179,ｅ,ok
1182,ｌ,ok
1187,ｎ,ok
1194,ｒ,ok
1199,ｅ,ok
1200,ｅ,ok
1203,ｌ,ok
1206,ｎ,ok
1208,ｇ,ok
1210,ｅ,ok
1213,ｒ,ok
1219,ｔ,ok
1225,ｅ,ok
1228,ｌ,ok
1232,ｗ,ok
1233,ｎ,ok
1236,ｋ,ok
1241,ｒ,ok
1242,ｋ,ok
1246,ｅ,ok
1250,ｔ,ok
1255,ｅ,ok
1257,ｙ,ok
1258,ｅ,ok
1266,ｔ,ok
1272,ｕ,ok
1277,ｔ,ok
1278,ｂ,ok
1279,ｕ,ok
1284,ｚ,ok
1287,ｑ,ok
1293,ｏ,ok
1299,ｅ,ok
1307,ｕ,ok
1308,ｖ,ok
1314,ｈ,ok
1318,ｅ,ok
1319,ｔ,ok
1321,ｒ,ok
1323,ｅ,ok
1331,ｌ,ok
1335,ｅ,ok
1346,ｅ,ok
1348,ｈ,ok
1349,ｔ,ok
1351,ａ,ok
1355,ｘ,ok
1361,ｅ,ok
1374,ｒ,ok
1381,ｅ,ok
1382,ｄ,ok
1385,ｏ,ok
1390,ｗ,ok
1391,ａ,ok
1392,ｃ,ok
1400,ｔ,ok
1403,ｄ,ok
1406,ｔ,ok
1409,ｎ,ok
1412,ｅ,ok
1413,ｎ,ok
1414,ｔ,ok
1417,ｇ,ok
1418,ｉ,ok
1420,ｎ,ok
1424,ａ,ok
1430,ａ,ok
1435,ｕ,ok
1439,ｈ,ok
1440,ｅ,ok
1443,ｈ,ok
1450,ｒ,ok
1451,ｔ,ok
1453,ｎ,ok
1454,ｌ,ok
1460,ｑ,ok
1463,ｘ,ok
1474,ｋ,ok
1476,ｈ,ok
1479,ｅ,ok
1480,ｔ,ok
1489,ｅ,ok
1492,ｔ,ok
1496,ｘ,ok
1497,ｐ,ok
1500,ｅ,ok
1502,ｄ,ok
1507,ｅ,ok
1514,ｂ,ok
1518,ｔ,ok
1519,ｎ,ok
1520,ｄ,ok
1527,ｄ,ok
1529,ｋ,ok
1542,ｒ,ok
1543,ｒ,ok
1546,ｒ,ok
1550,ｍ,ok
1554,ｐ,ok
1555,ｘ,ok
1556,ｗ,ok
1559,ｅ,ok
1563,ｈ,ok
1564,ｅ,ok
1572,ｔ,ok
1573,ｄ,ok
1574,ｎ,ok
1583,ｒ,ok
1593,ａ,ok
1596,ｔ,ok
1600,ｌ,ok
1605,ｅ,ok
1609,ｂ,ok
1611,ｈ,ok
1612,ｎ,ok
1613,ｇ,ok
1617,ｌ,ok
1622,ｔ,ok
1633,ｗ,ok
1637,ｌ,ok
1639,ｖ,ok
1641,ｖ,ok
1642,ｉ,ok
1643,ｅ,ok
1650,ｓ,ok
1653,ｌ,ok
1655,ｌ,ok
1657,ｙ,ok
1659,ｔ,ok
1667,ｎ,ok
1671,ｒ,ok
1672,ｌ,ok
1674,ｈ,ok
1675,ｍ,ok
1676,ｂ,ok
1678,ｎ,ok
1682,ｇ,ok
1684,ｌ,ok
1690,ｔ,ok
1692,ａ,ok
1695,ｘ,ok
1697,ｎ,ok
1698,ｔ,ok
1711,ａ,ok
1712,ｔ,ok
1713,ｈ,ok
1727,ｔ,ok
1731,ｅ,ok
1734,ｌ,ok
1736,ｅ,ok
1738,ｘ,ok
1742,ａ,ok
1746,ｚ,ok
1749,ｄ,ok
1751,ｌ,ok
1754,ｅ,ok
1755,ｈ,ok
1756,ｘ,ok
1758,ｌ,ok
1762,ｑ,ok
1766,ｒ,ok
1770,ａ,ok
1771,ｂ,ok
1773,ｌ,ok
1774,ｄ,ok
1775,ａ,ok
1785,ｒ,ok
1786,ｓ,ok
1789,ｒ,ok
1791,ｃ,ok
1792,ｔ,ok
1793,ｘ,ok
1798,ｇ,ok
1809,ｅ,ok
1811,ａ,ok
1813,ｏ,ok
1830,ｓ,ok
1831,ｎ,ok
1839,ｍ,ok
1840,ｎ,ok
1844,ｎ,ok
1846,ｅ,ok
1848,ｐ,ok
1853,ｑ,ok
1861,ｑ,ok
1862,ｅ,ok
1863,ｎ,ok
1864,ｘ,ok
1865,ｉ,ok
1869,ｈ,ok
1871,ｄ,ok
1877,ｊ,ok
1885,ａ,ok
1887,ｎ,ok
1891,ａ,ok
1899,ｅ,ok
1902,ｅ,ok
1905,ｅ,ok
1909,ｅ,ok
1911,ｔ,ok
1913,ｔ,ok
1921,ｅ,ok
1922,ｚ,ok
1924,ｎ,ok
1926,ｍ,ok
1927,ｒ,ok
1947,ｌ,ok
1949,ｔ,ok
1954,ｎ,ok
1957,ｐ,ok
1964,ｈ,ok
1967,ｔ,ok
1968,ａ,ok
1972,ｔ,ok
1981,ｖ,ok
1983,ｅ,ok
1984,ｊ,ok
1986,ｅ,ok
1991,ｅ,ok
1992,ｔ,ok
1993,ｑ,ok
2000,ｆ,ok
2007,ｅ,ok
2015,ｔ,ok
2017,ｅ,ok
2028,ｄ,ok
2029,ｃ,ok
2030,ｌ,ok
2032,ｔ,ok
2037,ｔ,ok
2038,ｔ,ok
2040,ｅ,ok
2042,ｗ,ok
2047,ｔ,ok
2050,ｓ,ok
2051,ｂ,ok
2058,ｗ,ok
2066,ｇ,ok
2068,ｗ,ok
2072,ｏ,ok
2073,ｚ,ok
2079,ｘ,ok
2082,ａ,ok
2088,ｒ,ok
2100,ｄ,ok
2107,ｅ,ok
2108,ｑ,ok
2109,ｓ,ok
2111,ｐ,ok
2114,ａ,ok
2122,ｔ,ok
2124,ｒ,ok
2128,ｏ,ok
2140,ｊ,ok
2141,ｗ,ok
2145,ｒ,ok
2147,ｅ,ok
2154,ｔ,ok
2156,ｔ,ok
2166,ｅ,ok
2167,ｅ,ok
2171,ｅ,ok
2174,ｌ,ok
2178,ｈ,ok
2183,ｅ,ok
2192,ａ,ok
2195,ｘ,ok
2200,ｕ,ok
2202,ａ,ok
2215,ｚ,ok
2217,ｈ,ok
2221,ｕ,ok
2229,ｇ,ok
2231,ｈ,ok
2235,ｑ,ok
2239,ｒ,ok
2240,ｔ,ok
2253,ｅ,ok
2256,ｂ,ok
2258,ｂ,ok
2270,ｘ,ok
2273,ｒ,ok
2275,ｔ,ok
2278,ｔ,ok
2286,ｕ,ok
2290,ｎ,ok
2297,ｔ,ok
2302,ｎ,ok
2305,ｚ,ok
2308,ｅ,ok
2309,ｄ,ok
2310,ｄ,ok
2314,ｋ,ok
2316,ｅ,ok
2318,ｈ,ok
2323,ｈ,ok
2326,ｒ,ok
2329,ｄ,ok
2330,ｌ,ok
2331,ｘ,ok
2333,ｔ,ok
2340,ｖ,ok
2347,ｅ,ok
2349,ｅ,ok
2352,ｈ,ok
2355,ｔ,ok
2368,ｅ,ok
2375,ｙ,ok
2376,ｘ,ok
2378,ｎ,ok
2382,ｗ,ok
2385,ｄ,ok
2394,ｚ,ok
2395,ｑ,ok
2400,ｅ,ok
2403,ｔ,ok
2404,ｌ,ok
2406,ｒ,ok
2410,ｄ,ok
2416,ｅ,ok
2417,ｔ,ok
2419,ｅ,ok
2424,ｔ,ok
2428,ｅ,ok
2442,ｉ,ok
2443,ａ,ok
2445,ｅ,ok
2451,ｌ,ok
2458,ｈ,ok
2468,ｌ,ok
2469,ｉ,ok
2471,ｒ,ok
2478,ｇ,ok
2479,ｈ,ok
2483,ｅ,ok
2487,ｉ,ok
2491,ｎ,ok
2492,ｅ,ok
2504,ｔ,ok
2508,ｌ,ok
2510,ｏ,ok
2517,ａ,ok
2518,ｇ,ok
2520,ｅ,ok
2522,ｕ,ok
2526,ｔ,ok
2528,ｌ,ok
2532,ｐ,ok
2535,ｏ,ok
2538,ｒ,ok
2541,ｒ,ok
2549,ｂ,ok
2560,ｅ,ok
2565,ｏ,ok
2571,ａ,ok
2577,ｈ,ok
2585,ｎ,ok
2587,ｚ,ok
2596,ｈ,ok
2602,ｄ,ok
2603,ｐ,ok
2605,ｅ,ok
2607,ｒ,ok
2611,ｐ,ok
2612,ｃ,ok
2613,ｂ,ok
2618,ｓ,ok
2620,ｒ,ok
2621,ｈ,ok
2631,ｎ,ok
2633,ｓ,ok
2635,ｔ,ok
2637,ｅ,ok
2641,ｌ,ok
2658,ｕ,ok
2660,ｓ,ok
2661,ｐ,ok
2663,ｌ,ok
2665,ｔ,ok
2666,ｗ,ok
2667,ｌ,ok
2675,ｌ,ok
2678,ｚ,ok
2683,ｚ,ok
2691,ｅ,ok
2707,ｖ,ok
2708,ｏ,ok
2710,ｄ,ok
2712,ｔ,ok
2716,ｒ,ok
2718,ｈ,ok
2719,ｎ,ok
2720,ｈ,ok
2734,ｑ,ok
2741,ｅ,ok
2749,ｔ,ok
2750,ｅ,ok
2763,ｅ,ok
2767,ｌ,ok
2770,ｄ,ok
2774,ｅ,ok
2776,ｎ,ok
2778,ｏ,ok
2784,ｌ,ok
2787,ｖ,ok
2793,ｌ,ok
2794,ｂ,ok
2795,ｔ,ok
2798,ｔ,ok
2806,ｂ,ok
2809,ｇ,ok
2810,ｌ,ok
2815,ｅ,ok
2817,ｐ,ok
2825,ｄ,ok
2830,ｖ,ok
2836,ｎ,ok
2837,ｅ,ok
2839,ｌ,ok
2844,ｚ,ok
2847,ａ,ok
2849,ｔ,ok
2858,ｇ,ok
2863,ｈ,ok
2867,ｂ,ok
2875,ａ,ok
2878,ｃ,ok
2879,ｅ,ok
2880,ｈ,ok
2881,ｉ,ok
2886,ｚ,ok
2896,ｔ,ok
2898,ｖ,ok
2900,ｌ,ok
2913,ｌ,ok
2916,ａ,ok
2917,ｔ,ok
2920,ｃ,ok
2923,ｒ,ok
2931,ｖ,ok
2937,ｈ,ok
2947,ｅ,ok
2949,ｑ,ok
2952,ａ,ok
2953,ｄ,ok
2956,ｎ,ok
2957,ａ,ok
2973,ｄ,ok
2977,ｎ,ok
2980,ｚ,ok
2981,ｔ,ok
2996,ｎ,ok
2998,ｊ,ok
3003,ｊ,ok
3004,ｅ,ok
3012,ｒ,ok
3014,ａ,ok
3015,ｍ,ok
3017,ｍ,ok
3021,ｄ,ok
3031,ｌ,ok
3034,ｄ,ok
3038,ｈ,ok
3040,ｅ,ok
3042,ｎ,ok
3043,ｈ,ok
3044,ｏ,ok
3049,ｘ,ok
3052,ｇ,ok
3055,ｌ,ok
3057,ｌ,ok
3063,ｚ,ok
3064,ａ,ok
3067,ｄ,ok
3075,ｅ,ok
3076,ｔ,ok
3080,ｂ,ok
3088,ｔ,ok
3093,ｄ,ok
3103,ｌ,ok
3107,ｅ,ok
3108,ｌ,ok
3116,ｆ,ok
3124,ｄ,ok
3140,ｅ,ok
3143,ｅ,ok
3145,ｔ,ok
3147,ｔ,ok
3148,ｄ,ok
3149,ａ,ok
3150,ｄ,ok
3161,ｂ,ok
3162,ｅ,ok
3165,ｅ,ok
3170,ｇ,ok
3178,ｌ,ok
3179,ｏ,ok
3182,ｙ,ok
3183,ｇ,ok
3192,ｂ,ok
3199,ｑ,ok
3216,ｎ,ok
3219,ｅ,ok
3224,ｄ,ok
3227,ｌ,ok
3236,ｔ,ok
3239,ｎ,ok
3249,ｎ,ok
3255,ｅ,ok
3257,ｒ,ok
3263,ｒ,ok
3264,ｒ,ok
3265,ｌ,ok
3268,ｅ,ok
3273,ｍ,ok
3279,ｌ,ok
3281,ｒ,ok
3286,ｅ,ok
3288,ｈ,ok
3292,ｊ,ok
3297,ｔ,ok
3300,ｒ,ok
3304,ｒ,ok
3306,ｂ,ok
3309,ｒ,ok
3312,ｒ,ok
3318,ｗ,ok
3321,ｔ,ok
3322,ｔ,ok
3335,ｔ,ok
3338,ｕ,ok
3343,ｓ,ok
3348,ｖ,ok
3350,ｎ,ok
3353,ａ,ok
3354,ｃ,ok
3356,ｙ,ok
3361,ｎ,ok
3366,ｅ,ok
3372,ｓ,ok
3394,ｔ,ok
3396,ｚ,ok
3397,ｋ,ok
3399,ｅ,ok
3400,ｒ,ok
3404,ｎ,ok
3412,ｌ,ok
3413,ｖ,ok
3416,ｅ,ok
3427,ｄ,ok
3429,ｅ,ok
3433,ｅ,ok
3436,ｂ,ok
3437,ｒ,ok
3443,ｔ,ok
3447,ｇ,ok
3454,ｎ,ok
3455,ｒ,ok
3457,ｔ,ok
3458,ｅ,ok
3461,ｅ,ok
3464,ｔ,ok
3472,ｄ,ok
3478,ｈ,ok
3481,ｔ,ok
3484,ｔ,ok
3485,ｄ,ok
3486,ｏ,ok
3488,ｌ,ok
3489,ｙ,ok
3500,ｗ,ok
3501,ｙ,ok
3510,ｒ,ok
3520,ｇ,ok
3529,ｅ,ok
3536,ｈ,ok
3541,ｆ,ok
3542,ｅ,ok
3553,ｔ,ok
3560,ｉ,ok
3569,ｅ,ok
3572,ｌ,ok
3574,ｈ,ok
3575,ｂ,ok
3584,ｆ,ok
3594,ｃ,ok
3595,ｐ,ok
3601,ｌ,ok
3604,ｖ,ok
3605,ｒ,ok
3606,ｌ,ok
3607,ｑ,ok
3609,ａ,ok
3610,ｅ,ok
3612,ｔ,ok
3613,ｒ,ok
3621,ｔ,ok
3622,ｒ,ok
3625,ｔ,ok
3629,ｒ,ok
3650,ｅ,ok
3651,ｌ,ok
3659,ｄ,ok
3666,ｕ,ok
3669,ｔ,ok
3679,ｎ,ok
3686,ｎ,ok
3688,ｄ,ok
3700,ｅ,ok
3705,ｅ,ok
3706,ｌ,ok
3709,ｎ,ok
3718,ｔ,ok
3721,ｒ,ok
3740,ｌ,ok
3746,ｔ,ok
3756,ｕ,ok
3759,ｌ,ok
3763,ｘ,ok
3771,ｒ,ok
3774,ｆ,ok
3776,ｆ,ok
3781,ｈ,ok
3788,ｂ,ok
3793,ｗ,ok
3805,ｌ,ok
3806,ｖ,ok
3807,ｆ,ok
3809,ｆ,ok
3812,ｕ,ok
3818,ｎ,ok
3825,ｂ,ok
3836,ｘ,ok
3841,ｅ,ok
3852,ｎ,ok
3853,ａ,ok
3854,ｊ,ok
3859,ｕ,ok
3863,ｒ,ok
3864,ｈ,ok
3870,ｔ,ok
3872,ｓ,ok
3877,ｅ,ok
3880,ｌ,ok
3881,ｇ,ok
3885,ｄ,ok
3887,ｓ,ok
3890,ｄ,ok
3894,ｘ,ok
3896,ｈ,ok
3897,ｐ,ok
3901,ｅ,ok
3914,ｄ,ok
3915,ｌ,ok
3926,ｖ,ok
3932,ｇ,ok
3938,ｋ,ok
3941,ｔ,ok
3955,ｒ,ok
3958,ｆ,ok
3960,ｔ,ok
3975,ｒ,ok
3983,ｍ,ok
3984,ｅ,ok
3985,ｏ,ok
3987,ｅ,ok
3990,ｖ,ok
3993,ｍ,ok
3997,ｎ,ok
4000,ａ,ok
4011,ｒ,ok
4013,ｈ,ok
4017,ｘ,ok
4018,ｆ,ok
4019,ｃ,ok
4028,ｅ,ok
4043,ａ,ok
4049,ｃ,ok
4057,ｌ,ok
4059,ｅ,ok
4060,ａ,ok
4063,ｎ,ok
4066,ａ,ok
4070,ｅ,ok
4074,ｒ,ok
4082,ｅ,ok
4085,ｒ,ok
4087,ａ,ok
4092,ｄ,ok
4093,ａ,ok
4094,ｌ,ok
4096,ａ,ok
4097,ｙ,ok
4104,ｕ,ok
4106,ｔ,ok
4107,ｅ,ok
4110,ｄ,ok
4116,ｌ,ok
4119,ｃ,ok
4129,ｆ,ok
4130,ｅ,ok
4131,ａ,ok
4132,ｄ,ok
4138,ｏ,ok
4139,ｑ,ok
4141,ｆ,ok
4151,ｄ,ok
4154,ｎ,ok
4155,ｊ,ok
4157,ｔ,ok
4160,ｋ,ok
4161,ｌ,ok
4162,ｄ,ok
4163,ｑ,ok
4164,ｈ,ok
4165,ａ,ok
4169,ｔ,ok
4170,ｅ,ok
4176,ｅ,ok
4179,ａ,ok
4194,ｌ,ok
4195,ｎ,ok
4196,ｅ,ok
4208,ｌ,ok
4216,ｔ,ok
4222,ｅ,ok
4223,ｔ,ok
4229,ｒ,ok
4230,ｒ,ok
4231,ｄ,ok
4232,ｌ,ok
4234,ｌ,ok
4235,ｈ,ok
4238,ｅ,ok
4242,ａ,ok
4243,ｅ,ok
4245,ｂ,ok
4247,ａ,ok
4251,ｅ,ok
4252,ｎ,ok
4258,ｅ,ok
4261,ａ,ok
4269,ｕ,ok
4270,ｒ,ok
4279,ｏ,ok
4281,ｄ,ok
4285,ｏ,ok
4288,ｄ,ok
4293,ｈ,ok
4295,ｅ,ok
4298,ｔ,ok
4300,ｙ,ok
4303,ｄ,ok
4308,ｌ,ok
4318,ｅ,ok
4326,ｎ,ok
4334,ａ,ok
4336,ｅ,ok
4337,ｔ,ok
4339,ｎ,ok
4341,ｅ,ok
4345,ｖ,ok
4346,ｎ,ok
4351,ｒ,ok
4352,ｌ,ok
4359,ｕ,ok
4365,ｔ,ok
4369,ｔ,ok
4378,ｔ,ok
4380,ｂ,ok
4383,ｒ,ok
4387,ｒ,ok
4390,ｋ,ok
4392,ｑ,ok
4395,ｌ,ok
4396,ｎ,ok
4397,ｄ,ok
4400,ａ,ok
4402,ｃ,ok
4405,ｐ,ok
4408,ｈ,ok
4409,ｅ,ok
4411,ｒ,ok
4417,ｑ,ok
4418,ｌ,ok
4420,ａ,ok
4425,ｄ,ok
4428,ｕ,ok
4430,ｌ,ok
4432,ｐ,ok
4442,ｌ,ok
4454,ｆ,ok
4460,ｔ,ok
4465,ｒ,ok
4466,ｇ,ok
4467,ａ,ok
4472,ｔ,ok
4478,ｖ,ok
4483,ｅ,ok
4487,ｌ,ok
4493,ｊ,ok
4497,ｒ,ok
4498,ａ,ok
4501,ｂ,ok
4504,ａ,ok
4507,ｒ,ok
4510,ｔ,ok
4513,ｌ,ok
4514,ｄ,ok
4517,ｈ,ok
4519,ｎ,ok
4525,ｌ,ok
4530,ｄ,ok
4543,ｔ,ok
4548,ｄ,ok
4561,ｄ,ok
4563,ｅ,ok
4566,ｒ,ok
4574,ｈ,ok
4575,ｌ,ok
4577,ｘ,ok
4579,ｂ,ok
4584,ｆ,ok
4586,ｙ,ok
4590,ｅ,ok
4595,ｎ,ok
4597,ｕ,ok
4600,ｒ,ok
4608,ｒ,ok
4612,ｅ,ok
4615,ａ,ok
4617,ｐ,ok
4618,ｌ,ok
4638,ｋ,ok
4653,ｌ,ok
4654,ｚ,ok
4656,ｅ,ok
4657,ｏ,ok
4658,ｒ,ok
4660,ｅ,ok
4663,ｌ,ok
4668,ｖ,ok
4675,ｌ,ok
4680,ｂ,ok
4687,ｌ,ok
4689,ｆ,ok
4692,ｎ,ok
4693,ｙ,ok
4696,ｅ,ok
4698,ｌ,ok
4709,ｇ,ok
4710,ｈ,ok
4715,ｚ,ok
4716,ｈ,ok
4718,ｈ,ok
4722,ｎ,ok
4723,ｅ,ok
4726,ｎ,ok
4731,ｐ,ok
4732,ｈ,ok
4734,ｘ,ok
4735,ｌ,ok
4737,ｔ,ok
4738,ｌ,ok
4740,ｊ,ok
4742,ｂ,ok
4744,ｅ,ok
4747,ａ,ok
4753,ｔ,ok
4761,ａ,ok
4763,ｄ,ok
4764,ｌ,ok
4766,ｔ,ok
4771,ｉ,ok
4775,ｌ,ok
4777,ｌ,ok
4778,ｐ,ok
4779,ａ,ok
4784,ｌ,ok
4790,ｄ,ok
4796,ｅ,ok
4797,ｒ,ok
4798,ｔ,ok
4800,ｌ,ok
4807,ｔ,ok
4812,ｘ,ok
4817,ｔ,ok
4825,ｅ,ok
4826,ｅ,ok
4829,ｐ,ok
4830,ｔ,ok
4832,ｅ,ok
4836,ｒ,ok
4839,ｎ,ok
4848,ｈ,ok
4853,ｅ,ok
4857,ａ,ok
4861,ｑ,ok
4863,ｅ,ok
4866,ｌ,ok
4867,ｅ,ok
4871,ｈ,ok
4872,ａ,ok
4875,ｅ,ok
4876,ｅ,ok
4885,ｅ,ok
4895,ｐ,ok
4898,ｕ,ok
4901,ｈ,ok
4906,ｔ,ok
4908,ｌ,ok
4919,ｅ,ok
4929,ｅ,ok
4930,ｎ,ok
4932,ｐ,ok
4938,ｐ,ok
4945,ｒ,ok
4947,ｅ,ok
4956,ｕ,ok
4959,ｔ,ok
4969,ｔ,ok
4970,ｒ,ok
4974,ｅ,ok
4979,ｔ,ok
4982,ｃ,ok
4988,ｋ,ok
5011,ｌ,ok
5016,ａ,ok
5024,ｊ,ok
5025,ｆ,ok
5031,ｂ,ok
5032,ｆ,ok
5035,ｂ,ok
5039,ｒ,ok
5042,ｂ,ok
5050,ｏ,ok
5051,ｉ,ok
5052,ｓ,ok
5053,ｒ,ok
5058,ｌ,ok
5066,ｗ,ok
5068,ｐ,ok
5073,ｗ,ok
5074,ｔ,ok
5079,ｌ,ok
5080,ｓ,ok
5083,ｄ,ok
5086,ｄ,ok
5089,ｅ,ok
5090,ｅ,ok
5098,ｕ,ok
5100,ｄ,ok
5104,ｈ,ok
5106,ｒ,ok
5110,ｖ,ok
5120,ｓ,ok
5121,ｔ,ok
5123,ｗ,ok
5130,ｗ,ok
5132,ａ,ok
5136,ｒ,ok
5139,ｑ,ok
5150,ｂ,ok
5159,ｌ,ok
5161,ｑ,ok
5162,ｒ,ok
5165,ｅ,ok
5168,ｈ,ok
5175,ｇ,ok
5177,ｉ,ok
5183,ｔ,ok
5184,ｅ,ok
5189,ａ,ok
5198,ｎ,ok
5200,ｅ,ok
5204,ｉ,ok
5207,ｎ,ok
5211,ａ,ok
5213,ｔ,ok
5226,ｈ,ok
5235,ｔ,ok
5243,ｅ,ok
5256,ｂ,ok
5257,ｄ,ok
5264,ｅ,ok
5267,ｄ,ok
5276,ｅ,ok
5280,ｅ,ok
5283,ｏ,ok
5284,ｅ,ok
5287,ａ,ok
5302,ｎ,ok
5304,ａ,ok
5307,ｂ,ok
5312,ｓ,ok
5313,ｌ,ok
5322,ｗ,ok
5323,ｒ,ok
5334,ｒ,ok
5343,ｋ,ok
